Year,Month,Variable,E.Anchorage,H.Annette_Island,A.Barrow,C.Bethel,D.Bettles,G.Cold_Bay,H.Cordova,D.Fairbanks,E.Homer,H.Juneau,C.King_Salmon,H.Kodiak,B.Kotzebue,D.McGrath,B.Nome,D.Northway,B.St_Paul_Island,E.Talkeetna,D.Tanana,H.Yakutat
1993,Mar,P,7.37,161.54,2.79,19.05,29.21,46.99,128.27,6.6,50.8,88.9,6.6,207.52,16.26,13.72,42.67,4.06,32.26,10.92,9.65,152.65
1993,Apr,P,2.29,148.59,0.76,7.87,1.52,101.09,103.38,0.76,25.65,49.28,12.7,222,2.03,1.02,4.57,8.89,22.61,4.83,0,156.21
1993,May,P,29.72,119.63,2.79,20.32,21.08,66.8,144.78,16,9.4,55.63,17.78,131.57,4.57,28.96,13.21,19.56,38.61,42.67,7.37,122.43
1993,Jun,P,4.32,89.66,11.18,32.51,34.54,92.46,107.7,31.5,15.24,124.97,12.7,89.15,23.62,63.75,9.91,65.53,21.84,64.26,27.43,75.95
1993,Jul,P,14.48,105.66,17.02,17.02,38.86,51.56,76.2,8.89,30.23,57.15,25.65,59.18,17.53,9.65,23.37,22.86,52.07,34.29,46.23,62.48
1993,Aug,P,102.11,87.12,24.89,87.38,65.79,125.48,449.83,40.13,75.95,81.28,81.53,213.61,45.21,100.58,80.01,44.7,84.07,190.75,95.76,306.83
1993,Sep,P,108.46,138.94,38.1,121.67,119.89,148.84,548.64,66.8,100.33,214.38,115.06,138.18,62.23,156.97,65.28,12.19,124.97,243.08,135.38,577.09
1993,Oct,P,48.26,293.62,12.7,53.59,32.51,113.79,414.53,15.49,42.93,228.6,50.29,248.92,81.28,68.83,70.61,4.32,79.25,103.12,36.32,590.55
1993,Nov,P,50.8,370.59,6.35,66.04,48.51,172.47,238,21.84,78.99,280.92,76.2,141.22,50.8,46.74,71.88,26.67,137.16,102.62,17.02,408.18
1993,Dec,P,7.62,433.07,3.05,19.81,22.35,108.71,326.39,10.92,111,200.41,54.61,296.67,15.75,13.46,47.75,4.32,24.64,26.16,16,501.14
1994,Jan,P,14.99,355.35,1.27,12.7,19.05,76.45,147.57,11.94,24.38,179.07,34.29,299.97,11.94,49.78,12.7,4.83,39.37,17.02,10.67,224.54
1994,Feb,P,7.11,178.82,0.51,11.68,8.38,51.31,63.75,8.13,33.27,64.01,30.99,105.41,4.57,11.94,19.3,2.03,66.55,14.73,5.08,36.58
1994,Mar,P,38.35,247.9,3.3,26.67,34.29,105.41,285.5,4.32,62.23,165.1,23.11,257.56,23.11,33.78,30.73,9.65,39.12,61.98,21.59,614.17
1994,Apr,P,11.43,151.13,0.51,24.13,7.11,35.31,167.13,1.78,19.05,93.47,34.29,184.66,7.37,13.72,7.37,0.76,7.62,74.42,6.1,240.54
1994,May,P,12.95,175.51,8.64,12.45,22.61,101.85,276.86,5.59,27.43,106.68,44.2,231.14,9.91,6.6,1.02,34.8,16.76,27.69,6.6,368.05
1994,Jun,P,34.04,136.14,3.81,57.4,23.37,48.01,149.35,61.21,19.81,46.48,43.43,85.34,6.1,62.74,3.56,34.29,41.91,69.34,53.34,147.57
1994,Jul,P,14.48,107.44,14.22,70.61,47.75,80.26,137.41,28.19,29.97,109.73,95.76,185.17,77.98,46.23,57.91,114.3,74.42,33.78,50.29,230.89
1994,Aug,P,25.91,90.42,51.31,139.45,232.66,94.74,136.65,35.05,20.32,68.07,80.52,16.51,119.38,88.39,197.87,23.62,101.35,96.01,123.19,142.49
1994,Sep,P,42.16,335.03,11.18,36.58,8.38,156.72,414.27,15.49,84.58,283.72,87.88,166.88,21.84,26.42,48.26,24.64,92.2,53.85,9.4,552.96
1994,Oct,P,30.73,364.49,8.38,33.53,35.05,97.28,351.03,20.83,50.29,232.41,61.21,328.17,27.94,23.88,38.1,16,47.5,28.96,24.64,843.28
1994,Nov,P,62.74,394.46,1.78,106.43,35.81,118.11,191.26,42.42,77.72,243.08,75.69,48.26,19.05,106.68,49.28,8.64,100.33,71.88,32.51,338.84
1994,Dec,P,38.35,249.17,3.81,38.86,30.73,120.65,254,12.19,97.54,157.99,57.91,221.23,16,75.95,47.5,2.29,58.17,81.28,39.88,397
1995,Jan,P,13.21,112.78,1.52,10.67,6.1,58.67,186.94,6.35,52.58,49.28,8.89,175.77,13.21,12.7,38.61,2.79,18.8,26.67,6.86,242.57
1995,Feb,P,25.4,132.08,0.76,18.29,3.3,67.56,143.51,7.37,51.56,70.1,12.45,179.58,9.91,13.72,37.34,11.18,40.39,18.8,3.05,293.62
1995,Mar,P,22.35,180.85,5.84,1.78,13.21,46.48,59.94,4.57,25.15,76.45,4.32,109.22,3.3,3.56,12.45,5.33,12.19,11.94,5.59,168.4
1995,Apr,P,2.03,143.26,3.3,13.46,6.1,52.32,113.79,4.32,21.59,52.83,38.35,167.13,30.99,21.84,42.42,6.1,64.52,55.37,NA,274.57
1995,May,P,28.19,67.31,0,40.39,55.88,53.85,246.63,18.54,25.4,72.39,36.58,240.28,23.37,53.34,21.34,35.31,17.27,70.87,NA,259.33
1995,Jun,P,23.11,75.18,9.14,37.85,36.07,52.07,121.92,48.51,28.96,87.63,20.57,207.26,29.97,31.5,22.86,43.43,0.25,70.36,24.13,245.11
1995,Jul,P,76.45,116.33,27.69,40.89,32,48.51,205.23,33.53,60.2,110.74,57.66,127.51,18.03,73.41,29.97,106.17,23.62,39.12,42.67,155.7
1995,Aug,P,55.63,125.22,7.87,91.19,67.06,65.79,102.87,53.34,80.77,127.25,120.14,110.49,22.1,39.88,47.24,45.97,48.51,86.11,60.45,271.78
1995,Sep,P,74.42,152.15,4.06,49.28,47.75,140.72,486.16,33.78,104.39,188.72,69.6,493.78,28.19,30.73,40.39,19.56,52.07,104.14,37.08,704.85
1995,Oct,P,24.13,391.41,3.56,23.88,24.38,127.25,111.25,7.87,47.75,153.42,37.08,253.75,28.45,34.29,75.44,6.1,79.25,NA,13.97,436.12
1995,Nov,P,2.29,408.94,4.83,2.54,0.51,30.23,52.58,5.08,8.13,74.42,3.3,56.9,14.22,2.79,9.91,5.33,33.78,26.16,5.84,231.14
1995,Dec,P,2.29,291.34,1.27,11.68,3.05,45.72,101.6,1.52,10.41,116.33,3.56,298.7,16.26,4.57,14.73,1.52,27.43,4.57,0,246.89
1996,Jan,P,2.79,172.21,0,5.33,5.33,98.55,23.88,8.13,4.57,57.4,17.78,76.2,10.92,33.27,22.61,2.29,41.4,21.34,39.37,60.45
1996,Feb,P,60.96,212.85,2.79,76.96,70.36,177.04,307.59,35.56,55.12,214.12,19.05,52.07,31.5,71.88,51.05,8.38,45.47,84.58,37.08,348.49
1996,Mar,P,10.67,162.05,1.52,24.13,9.65,60.71,55.63,13.46,5.33,104.65,9.65,43.18,4.57,16,10.16,24.13,23.88,18.29,6.6,326.39
1996,Apr,P,2.03,203.2,2.79,1.52,2.79,69.34,85.6,1.27,24.64,55.63,22.1,247.4,2.03,12.45,1.78,2.79,4.32,10.67,1.27,200.41
1996,May,P,5.08,63.5,9.91,15.75,8.38,71.37,46.23,3.56,11.68,45.72,21.34,41.15,14.73,17.53,58.93,42.42,23.37,16.26,4.32,80.77
1996,Jun,P,12.7,192.02,1.78,27.69,24.38,172.97,50.04,39.62,31.5,157.99,61.21,59.69,22.35,43.69,19.05,45.21,49.53,44.7,23.62,270.76
1996,Jul,P,51.82,27.69,26.42,97.28,58.67,134.37,119.13,27.18,6.86,80.26,32.26,164.85,29.97,65.79,48.01,17.27,68.83,95.25,65.02,78.49
1996,Aug,P,64.26,127.51,14.48,71.12,NA,61.21,206.5,71.88,44.7,200.91,66.29,63.75,43.94,107.95,87.88,32.26,69.6,137.67,63.5,591.82
1996,Sep,P,49.02,243.84,20.57,27.43,32.51,100.84,263.65,26.92,81.28,271.27,66.04,227.58,42.93,32,22.86,5.08,72.39,73.91,30.23,437.9
1996,Oct,P,66.8,390.4,4.32,25.15,14.73,67.31,118.62,28.7,31.24,157.48,26.92,120.9,21.08,7.11,42.67,23.88,26.42,62.48,8.64,345.69
1996,Nov,P,35.05,191.26,3.05,57.15,15.24,134.11,30.48,20.57,9.65,69.85,15.75,171.2,27.94,26.67,32,6.86,46.74,36.07,9.91,198.63
1996,Dec,P,6.1,208.03,0.76,21.84,19.81,44.45,74.68,11.68,22.35,120.14,16.26,164.85,8.89,25.4,16.26,7.11,22.1,5.08,27.43,231.9
1997,Jan,P,3.05,240.79,2.03,8.38,7.62,56.64,89.15,6.35,56.64,69.34,6.35,254,21.34,11.94,28.96,9.91,209.8,13.72,3.3,504.44
1997,Feb,P,13.21,240.03,0,10.16,21.08,53.09,224.28,8.64,46.74,207.52,18.29,257.3,17.02,22.61,19.05,0,19.05,36.32,25.4,612.65
1997,Mar,P,0.25,198.88,0.76,4.57,0,27.69,29.46,1.52,10.92,99.31,3.3,55.37,0.76,3.3,3.56,3.3,8.64,9.91,0.25,118.36
1997,Apr,P,6.35,216.66,2.79,7.62,1.78,16.76,58.93,0.25,15.75,112.01,9.65,307.09,20.57,3.81,21.59,11.68,8.64,6.1,1.52,236.22
1997,May,P,28.45,61.72,0.76,28.96,5.59,81.79,113.79,1.78,14.48,82.55,17.02,59.69,15.75,25.65,29.72,15.24,44.96,64.01,13.21,222.5
1997,Jun,P,15.24,150.62,16,40.64,21.59,85.34,128.52,26.16,29.46,89.15,28.96,17.02,1.78,22.1,1.52,30.73,25.91,32.77,33.02,116.08
1997,Jul,P,34.54,151.89,12.19,28.19,47.75,32.77,129.79,27.43,26.67,263.14,27.18,130.3,28.19,10.16,57.15,82.3,49.28,35.31,49.02,256.03
1997,Aug,P,212.6,141.99,67.06,63.5,56.64,160.53,383.03,43.18,59.44,99.82,92.71,102.36,82.04,63.25,113.28,63.75,82.3,178.05,51.82,378.97
1997,Sep,P,64.26,286.51,14.99,37.34,59.44,179.83,387.86,12.19,122.17,209.8,89.41,289.31,71.88,35.56,53.09,2.54,56.13,49.02,37.85,397
1997,Oct,P,49.02,330.2,10.41,3.81,23.37,36.32,124.46,23.88,25.65,199.39,0.76,238.51,55.63,12.95,24.89,9.4,33.53,37.08,33.02,382.27
1997,Nov,P,22.1,215.39,2.03,38.86,24.13,156.21,230.63,6.6,149.1,117.6,41.4,223.01,21.34,32,84.58,0.76,102.62,41.66,10.67,587.25
1997,Dec,P,45.72,476.5,1.52,22.1,19.56,96.77,257.81,13.21,NA,345.69,19.05,197.36,12.45,15.75,29.46,5.84,20.83,52.32,16,564.39
1998,Jan,P,11.43,171.45,0,14.48,NA,15.24,87.38,2.03,NA,64.52,24.13,342.65,7.62,12.95,26.42,3.05,11.68,8.13,2.79,180.09
1998,Feb,P,6.1,140.46,0.51,2.03,NA,12.7,122.68,2.79,NA,48.26,8.64,183.39,11.18,1.02,4.83,5.33,2.79,6.6,1.78,265.68
1998,Mar,P,1.78,128.02,1.02,22.35,1.78,117.86,95,0,NA,94.23,19.05,323.34,5.08,5.08,45.21,14.99,40.13,14.99,0.76,220.47
1998,Apr,P,9.91,154.18,3.56,24.38,NA,129.03,170.69,1.27,NA,79.25,24.89,189.48,25.91,33.02,41.66,0.25,60.2,57.66,1.02,409.7
1998,May,P,16,78.23,4.83,66.29,76.45,127.25,298.7,10.41,58.67,56.13,77.47,183.9,22.86,31.75,70.61,4.57,70.87,98.04,13.72,304.04
1998,Jun,P,68.58,91.19,5.08,23.62,36.32,68.58,164.34,33.78,36.83,63.5,56.39,197.36,44.7,29.97,59.44,28.19,60.96,84.33,57.4,85.85
1998,Jul,P,25.65,95.76,14.22,69.6,89.41,87.63,151.13,85.09,42.42,125.73,48.26,208.28,29.21,133.1,22.86,38.1,30.99,75.69,140.97,327.41
1998,Aug,P,82.55,350.01,39.37,81.28,118.36,127.51,275.34,80.77,97.79,172.72,91.19,95.25,133.6,137.41,217.93,12.45,91.44,133.1,111,487.43
1998,Sep,P,18.29,274.32,22.86,76.45,46.99,158.24,229.36,30.23,51.82,156.72,83.31,288.04,42.16,88.39,88.39,16.76,61.98,122.43,53.34,337.06
1998,Oct,P,13.72,260.35,16.51,41.15,12.7,99.82,231.39,6.86,66.04,308.1,100.58,354.58,14.48,13.21,48.77,12.45,82.3,26.16,3.81,366.52
1998,Nov,P,4.57,181.61,2.29,33.02,15.24,116.08,55.63,5.33,73.41,43.69,41.15,217.93,7.87,20.32,30.73,1.78,80.77,2.79,8.13,163.58
1998,Dec,P,37.34,280.16,9.14,13.72,19.81,67.56,112.78,14.22,33.53,138.43,21.08,114.55,15.75,19.05,26.42,5.59,83.31,20.83,11.94,214.88
1999,Jan,P,9.4,281.43,2.29,11.43,37.85,139.7,112.52,5.59,67.82,206.76,12.19,226.06,24.38,26.42,35.81,6.6,42.67,31.5,15.75,352.04
1999,Feb,P,7.11,242.57,2.03,2.54,10.92,34.8,77.98,5.33,39.12,67.56,12.7,70.36,6.86,1.52,19.05,0,21.34,7.37,2.79,142.75
1999,Mar,P,15.49,173.99,2.29,3.3,11.18,99.31,142.75,4.83,69.09,65.53,8.89,79.25,6.1,8.38,3.05,3.3,54.61,24.64,4.83,233.17
1999,Apr,P,7.37,186.44,1.78,26.92,4.32,76.71,175.26,1.02,22.1,189.99,16,100.08,37.85,26.42,24.64,4.32,43.94,22.86,8.89,362.46
1999,May,P,33.02,306.07,0.76,12.19,16,47.75,52.32,7.87,24.89,144.53,29.97,98.04,2.03,12.7,3.05,29.72,12.95,27.18,11.94,219.2
1999,Jun,P,27.94,191.77,7.87,109.22,18.8,79.5,81.53,33.02,17.78,68.33,51.05,248.16,3.05,57.66,16,73.91,43.94,81.53,68.07,58.42
1999,Jul,P,54.61,132.84,17.02,80.01,81.28,48.26,82.8,53.59,27.18,104.14,48.51,57.66,49.02,62.23,121.41,55.63,80.26,142.24,75.18,135.64
1999,Aug,P,117.35,243.33,35.05,54.86,61.21,159.26,122.17,46.99,73.15,171.96,77.98,134.62,17.78,71.63,46.99,57.4,95.25,133.35,86.11,236.98
1999,Sep,P,80.52,334.52,9.4,73.91,38.61,59.44,358.14,46.48,104.39,269.75,87.88,297.69,55.37,45.97,86.87,23.62,62.74,86.11,31.24,664.72
1999,Oct,P,66.8,395.73,5.84,10.67,14.22,114.05,NA,22.86,96.27,309.63,56.39,200.66,0,21.34,16.51,14.73,67.06,112.78,7.62,924.31
1999,Nov,P,8.89,360.17,5.84,24.13,9.14,120.14,114.81,14.73,58.67,146.56,7.87,231.14,0.25,6.86,8.13,7.11,67.31,3.81,4.06,367.03
1999,Dec,P,36.32,257.05,3.3,8.64,18.03,55.63,338.84,18.54,72.64,261.62,41.4,178.05,10.67,43.43,5.33,NA,17.53,171.2,6.35,835.91
2000,Jan,P,26.42,242.32,9.14,31.5,64.77,107.44,149.61,50.04,46.99,122.43,24.13,57.66,35.05,62.23,61.72,5.59,60.2,70.61,0,199.64
2000,Feb,P,13.72,154.43,2.03,18.29,16.51,191.52,89.66,0,14.48,39.62,18.54,160.78,14.22,23.62,29.72,0,43.43,23.88,0,184.91
2000,Mar,P,12.19,353.57,1.27,19.05,15.75,141.22,122.17,2.54,46.99,146.05,8.13,161.29,2.54,12.7,5.33,1.78,19.3,26.67,17.27,440.18
2000,Apr,P,9.91,199.64,0.76,5.08,5.84,112.52,123.7,0,9.14,111.76,16,177.55,1.02,3.05,2.79,6.35,34.8,16.51,0,285.5
2000,May,P,17.53,145.54,7.37,6.35,10.16,112.27,106.68,18.8,3.56,82.55,29.97,47.5,5.59,22.1,14.22,27.43,13.21,25.15,13.97,92.71
2000,Jun,P,36.32,88.14,19.05,42.42,26.67,212.09,145.8,18.29,16.51,145.29,50.55,127.25,12.45,3.81,4.83,112.27,59.44,48.51,4.32,158.24
2000,Jul,P,65.53,201.93,52.32,105.41,94.74,118.36,125.22,32.77,65.79,168.91,78.99,52.83,45.72,91.95,86.11,49.53,54.86,90.68,46.23,246.89
2000,Aug,P,42.67,284.99,26.67,116.84,50.8,150.88,148.34,77.22,28.45,155.45,57.91,31.24,85.85,82.04,110.74,75.18,70.61,59.44,66.29,321.06
2000,Sep,P,82.3,285.75,15.75,85.6,66.04,68.33,263.65,37.59,56.64,255.27,83.82,66.8,46.23,83.31,77.72,89.41,63.25,74.42,63.5,531.88
2000,Oct,P,14.99,247.9,11.43,22.1,19.81,258.32,276.86,23.11,65.28,256.79,54.1,261.87,14.99,31.75,35.56,12.95,79.76,48.26,10.41,860.3
2000,Nov,P,28.7,313.69,1.52,63.25,43.69,310.39,261.87,9.4,126.49,161.8,55.88,243.59,18.29,36.83,54.36,2.54,108.2,86.11,24.13,579.88
2000,Dec,P,14.73,145.03,0.51,35.31,11.94,354.08,171.96,4.06,126.24,105.92,17.53,313.44,20.83,9.14,36.58,2.79,114.3,20.07,2.03,291.85
2001,Jan,P,27.94,423.67,16,19.3,12.95,129.29,361.44,10.16,219.71,188.72,21.59,322.83,17.78,4.83,34.54,5.59,44.7,19.81,3.05,479.3
2001,Feb,P,21.59,123.44,2.29,28.7,21.84,100.84,131.83,16.76,61.21,111.76,47.75,139.7,23.11,49.28,33.78,8.89,58.93,31.24,9.91,258.57
2001,Mar,P,22.35,229.87,0.25,18.03,8.38,88.39,178.31,10.92,77.47,84.58,14.73,230.38,1.78,13.21,3.05,0.51,15.49,46.48,1.52,335.53
2001,Apr,P,8.64,160.27,3.05,57.91,13.97,117.09,132.33,4.06,36.83,55.63,34.29,127.25,36.07,51.82,43.43,18.03,44.96,49.02,8.13,181.36
2001,May,P,12.19,339.6,3.81,11.94,33.02,23.37,127.25,15.75,7.11,131.83,16,108.71,2.29,11.43,11.43,41.91,3.3,32,12.45,203.2
2001,Jun,P,6.1,152.65,5.08,27.43,34.8,100.58,42.93,16.51,1.27,41.91,5.33,61.98,12.7,7.62,29.72,29.72,19.56,20.83,11.18,31.75
2001,Jul,P,114.05,153.92,39.37,106.43,41.15,88.14,164.08,62.23,79.5,184.4,89.15,70.87,35.81,79.76,54.61,126.24,82.3,107.95,35.56,240.03
2001,Aug,P,24.64,257.05,31.75,172.97,66.8,57.91,180.09,51.05,76.45,92.96,60.2,162.31,78.49,55.37,80.26,26.67,97.79,70.1,75.44,143.26
2001,Sep,P,28.96,356.11,13.46,42.16,27.43,98.04,214.63,6.35,62.74,212.6,41.66,233.93,17.78,22.86,18.54,56.64,91.69,60.71,14.22,438.66
2001,Oct,P,39.88,404.62,5.08,59.69,41.4,191.52,265.68,13.97,46.74,198.12,91.69,174.75,22.1,48.51,16.51,16.76,121.16,53.59,16.51,387.35
2001,Nov,P,6.6,264.16,11.68,1.78,17.27,91.69,93.73,1.52,28.7,91.95,3.56,176.02,0.51,2.79,0.76,9.14,60.2,0.25,0.51,270
2001,Dec,P,5.08,251.46,1.52,11.68,11.94,74.42,124.71,6.1,109.73,114.05,20.32,201.68,8.89,5.33,14.48,5.08,45.21,0.51,0.51,234.44
2002,Jan,P,18.29,222.76,1.52,41.4,31.75,158.75,223.27,13.72,68.07,83.31,60.96,295.15,24.38,55.37,36.07,14.99,83.82,31.5,4.06,367.79
2002,Feb,P,8.89,271.27,0,17.78,12.19,84.07,113.03,4.57,81.28,142.75,12.45,269.24,13.97,7.11,34.54,0.76,35.05,5.08,1.27,234.19
2002,Mar,P,40.89,95.5,1.02,12.19,4.06,135.13,38.1,3.56,2.29,33.78,3.81,101.09,8.64,1.78,12.45,6.1,35.31,9.4,0,80.77
2002,Apr,P,7.37,66.8,6.35,36.58,78.23,48.77,51.56,77.72,6.1,11.94,25.15,7.37,46.74,44.45,38.1,5.33,23.62,112.52,58.42,51.31
2002,May,P,6.86,167.89,3.05,92.2,18.54,173.74,51.82,9.65,13.46,60.2,18.03,100.58,3.81,25.91,13.72,20.32,51.82,40.13,20.32,80.77
2002,Jun,P,25.65,165.35,15.75,50.8,39.37,47.75,159.51,19.81,8.38,86.36,37.08,212.85,7.11,19.3,7.62,83.31,15.49,33.27,23.88,137.16
2002,Jul,P,37.08,80.77,1.52,54.1,37.08,34.04,103.63,66.8,40.13,119.89,63.5,151.38,37.08,35.05,38.61,125.48,24.64,32,71.63,147.83
2002,Aug,P,89.15,353.57,26.42,29.46,34.04,90.93,323.85,76.71,51.82,266.7,90.17,74.42,18.54,55.37,15.75,58.42,46.48,196.09,36.32,478.28
2002,Sep,P,85.34,249.43,47.75,100.84,121.92,107.44,225.55,27.69,92.71,154.43,100.58,97.79,54.86,75.18,75.44,29.72,71.12,193.55,59.69,324.87
2002,Oct,P,108.71,178.56,13.97,40.89,22.35,219.71,437.13,26.67,187.71,271.53,83.82,435.1,13.72,38.35,36.83,30.99,93.47,103.89,13.21,375.92
2002,Nov,P,6.86,271.27,2.79,23.11,10.92,150.37,417.32,1.27,182.63,201.93,33.78,404.37,16,13.21,20.83,14.48,64.01,14.22,5.33,427.23
2002,Dec,P,42.16,294.13,0.51,7.37,21.34,129.79,104.9,10.41,75.95,148.84,14.48,151.38,18.29,19.05,24.89,5.84,73.15,7.62,1.02,158.75
2003,Jan,P,9.91,318.26,2.03,6.6,4.57,62.74,144.53,7.11,43.94,144.27,11.68,417.58,5.33,3.81,11.43,0.51,41.4,7.11,10.41,256.29
2003,Feb,P,22.86,115.06,3.3,33.78,81.53,110.49,264.16,22.61,39.62,36.58,34.8,174.75,19.81,94.49,24.13,0,26.42,177.8,28.96,232.16
2003,Mar,P,8.64,190.25,0.25,6.6,30.99,56.64,39.37,0.51,14.73,90.42,3.81,156.21,11.94,34.29,13.97,0.25,10.92,42.42,10.41,121.92
2003,Apr,P,4.32,114.05,3.81,45.72,11.94,44.7,38.86,1.27,24.64,21.84,23.62,100.58,14.99,9.14,27.94,0,34.04,20.07,4.32,54.61
2003,May,P,17.02,179.83,5.84,45.72,23.88,51.56,181.86,6.86,20.32,73.66,46.74,41.15,11.68,34.8,10.67,32.26,14.99,66.55,25.15,249.43
2003,Jun,P,24.13,165.35,3.05,67.06,28.19,61.98,268.48,15.49,36.83,95,58.42,168.4,20.32,56.13,38.61,10.41,34.8,32.51,106.68,154.69
2003,Jul,P,31.24,76.96,24.64,72.9,59.18,62.23,118.87,151.38,17.27,87.38,62.23,85.34,52.32,120.4,51.82,14.73,17.02,227.58,89.15,135.89
2003,Aug,P,59.44,286.51,22.35,120.9,101.09,112.52,311.66,48.01,87.88,115.06,115.06,198.63,54.86,57.66,101.09,8.64,40.89,142.24,85.85,415.04
2003,Sep,P,49.78,354.58,32.26,40.13,43.69,91.95,170.69,32.26,26.67,289.81,39.88,211.07,28.45,36.32,22.35,36.32,19.81,49.78,28.7,279.65
2003,Oct,P,77.72,416.81,37.85,24.13,41.91,115.82,281.94,8.64,73.41,112.78,47.5,345.19,36.83,28.7,38.35,3.3,31.24,82.3,12.95,308.36
2003,Nov,P,65.28,268.99,9.14,107.44,65.79,98.04,126.24,42.67,39.12,157.73,98.81,49.28,46.74,78.49,76.45,15.24,59.94,43.18,11.94,268.99
2003,Dec,P,53.34,289.05,2.79,24.38,24.13,144.02,157.73,14.99,99.31,150.37,19.56,260.35,16.51,11.68,30.73,9.4,62.23,10.16,0.51,497.59
2004,Jan,P,12.45,308.1,2.29,1.02,3.81,89.15,87.88,8.38,24.64,149.61,6.35,174.24,3.81,8.13,6.6,4.32,14.22,5.84,0.51,249.43
2004,Feb,P,18.54,119.63,1.52,8.89,17.53,82.3,210.57,8.38,35.05,143.76,12.7,265.68,12.95,14.48,9.14,7.11,14.48,11.43,1.02,515.37
2004,Mar,P,21.84,179.07,5.08,13.21,9.91,74.68,100.58,7.37,17.02,141.99,9.4,88.39,3.05,9.91,14.22,2.29,23.37,10.92,NA,255.78
2004,Apr,P,19.56,202.18,0.25,10.41,8.64,147.83,157.48,0.76,26.16,112.52,37.59,236.22,2.79,28.19,7.87,0,19.56,42.93,0.51,270.26
2004,May,P,25.91,90.42,5.59,61.47,41.91,102.36,107.19,49.78,23.11,21.34,38.35,137.16,35.05,51.05,74.93,37.59,27.94,48.01,38.35,77.72
2004,Jun,P,24.13,66.04,23.62,54.36,22.86,58.93,54.61,7.87,13.72,33.02,65.28,221.74,18.8,46.74,32,67.82,12.19,24.64,2.79,41.91
2004,Jul,P,22.35,93.73,40.64,72.14,24.64,59.94,164.85,28.7,19.05,89.92,60.71,156.46,22.61,33.02,30.73,35.31,34.8,35.56,22.35,162.81
2004,Aug,P,29.72,101.85,20.57,51.05,21.84,106.93,74.93,9.4,4.57,63.75,41.66,110.24,52.07,28.7,115.82,43.18,48.26,109.47,7.11,108.97
2004,Sep,P,186.69,187.96,32.51,81.28,56.9,128.27,518.16,34.04,120.65,234.44,171.2,87.63,20.83,70.87,14.73,33.02,60.96,149.61,0.25,556.77
2004,Oct,P,29.97,363.73,10.16,71.88,37.08,140.97,321.82,28.45,74.42,182.37,78.49,138.68,17.78,41.66,69.85,16,145.8,83.31,0.25,580.64
2004,Nov,P,60.96,307.85,5.33,52.32,30.48,172.21,334.01,16,68.83,212.85,58.67,295.15,12.95,50.29,34.8,0.76,92.71,112.27,0,345.19
2004,Dec,P,43.94,274.57,4.32,24.89,42.67,208.53,277.62,19.05,88.9,271.02,56.39,275.08,59.44,39.62,36.83,12.45,44.96,59.18,0,470.92
2005,Jan,P,15.49,329.95,1.02,10.92,37.08,92.46,148.59,29.72,9.4,149.86,10.67,192.53,12.45,54.1,6.6,24.64,45.47,63.25,2.03,192.02
2005,Feb,P,32.77,281.43,3.56,24.89,30.99,150.62,253.24,6.35,21.59,155.45,6.86,222.5,26.92,22.35,31.5,0,39.62,26.92,0,452.63
2005,Mar,P,26.42,313.18,1.02,5.84,17.78,67.06,238.25,6.6,40.89,106.17,10.41,128.78,16,26.16,15.49,0,50.29,43.43,0,306.83
2005,Apr,P,4.06,149.61,0.76,4.83,22.61,35.56,116.59,4.57,27.18,74.68,13.21,110.74,4.32,5.08,8.13,0,21.08,87.63,0,137.41
2005,May,P,7.37,52.83,8.38,51.31,36.58,62.74,149.86,32,9.4,22.61,54.36,185.17,13.21,45.72,26.92,18.8,19.3,40.13,37.59,119.63
2005,Jun,P,20.57,97.03,8.89,52.07,37.85,51.82,59.44,49.02,27.69,76.2,34.04,143.26,8.89,33.02,21.84,64.52,10.41,18.54,72.9,46.23
2005,Jul,P,26.16,218.44,18.54,31.24,79.25,50.29,219.2,87.38,20.32,133.35,78.23,74.68,23.88,33.27,41.4,164.85,24.64,37.59,18.03,235.97
2005,Aug,P,87.38,151.89,41.66,96.52,39.88,57.15,222.76,6.1,29.46,167.13,78.49,141.22,62.48,53.85,74.17,19.3,87.63,105.16,48.01,608.33
2005,Sep,P,116.08,168.91,21.84,137.16,70.87,134.87,311.4,43.69,132.33,251.97,152.65,101.6,50.04,132.33,123.19,13.21,143.51,213.87,112.27,553.97
2005,Oct,P,19.81,411.48,5.59,NA,30.23,74.93,203.71,11.43,49.53,231.65,28.45,139.95,18.29,29.21,40.89,5.08,74.17,20.83,8.89,442.21
2005,Nov,P,25.15,502.16,6.35,39.88,16,86.87,238.51,19.05,35.81,339.85,31.24,95.76,3.81,31.5,11.43,14.99,51.05,44.45,10.92,549.91
2005,Dec,P,22.86,273.56,5.84,36.58,34.8,72.14,232.66,3.81,62.48,171.2,48.01,361.95,27.18,32.77,18.29,2.54,71.63,51.05,12.7,491.24
2006,Jan,P,9.4,254,3.3,3.3,1.02,25.15,54.1,5.59,19.3,74.42,36.32,81.28,1.52,3.3,4.57,4.32,39.62,5.33,0,177.29
2006,Feb,P,18.03,132.84,9.14,16.26,49.28,101.35,116.59,19.3,92.71,52.58,31.75,91.19,23.37,24.89,39.12,2.79,43.18,36.58,0.51,148.84
2006,Mar,P,18.54,93.98,3.3,24.89,6.1,88.9,11.18,5.59,27.18,39.37,21.59,77.72,5.08,16,19.81,1.52,43.69,7.11,0.25,166.12
